,Unnamed: 0,image,dataset
497,3886,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_34E02132_34D209B2_2B98DC37_24075_1.npy,val
498,1492,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_6104A98F_AB3642D0_F567EA77_7502_2.npy,val
499,32131,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_20A006E8_2091EF68_369FAC49_28330_2.npy,train
500,4019,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_7C1ACD49_7C0CB5C9_750AD95B_12626_3.npy,train
501,1842,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_511A97C7_9B4C3108_E57E24D5_12998_2.npy,train
502,27883,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_C657E166_FF67EEBE_E88B00E4_20696_3.npy,train
503,15618,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_F2B11072_3CE2A9B3_87144D9F_26634_3.npy,train
504,27738,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_25D878F8_25CA6178_741B53C1_30363_3.npy,train
505,36759,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_9C0E6D4B_1ED269EA_5571CB30_13089_2.npy,train
506,5469,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_5EE6414C_5ED829CC_2653D2B3_10136_4.npy,val
507,5530,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_F74BF3B3_8543F9CC_5FA273DE_17688_2.npy,train
508,13852,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_CE8A7FC8_18BC1909_62EDB24A_18481_2.npy,train
509,21907,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_73859C34_BDB73575_07E8CEB8_33540_3.npy,train
510,1208,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_FB262CE6_CE163532_E8CB0DBA_15334_2.npy,val
511,15415,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_FAAE7AB7_CDB24353_FE1267B0_26352_2.npy,train
512,809,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_D30F3C68_912DE906_4FE615A5_26521_3.npy,val
513,28827,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_8E1A0C90_8E0BF510_5C886B53_14840_3.npy,train
514,3414,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_768DC535_6A50C4BE_A6583CD1_2626_3.npy,train
515,28461,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_62B6FFF7_123314CB_87D82218_19293_2.npy,train
516,5820,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_15364556_CC720872_C558B722_25458_1.npy,train
517,25786,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_E96EE38E_520B8D1F_33158C27_3803_3.npy,train
518,1860,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_6110F6CB_AAB28BD0_79A04E2B_20596_2.npy,train
519,4681,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_129EB1AA_237579FB_12DD19FE_1973_1.npy,train
520,11337,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_440BE09F_8E3D79E0_EAECB370_26998_3.npy,train
521,5097,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_EFCB1476_19C624EC_18541270_8081_2.npy,train
522,6345,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_E77FA1F6_E7718A76_8D2C331B_22016_2.npy,train
523,36190,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_248B08E5_247CF165_5B10B6BA_28672_4.npy,train
524,2042,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_811EE514_CB507E55_15821F57_1468_4.npy,val
525,28563,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_2E79F254_1E95C79F_495F7346_2549_3.npy,train
526,32668,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_57B7746C_57A95CEC_0E943427_13850_3.npy,train
527,9420,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_41757A8D_8BA713CE_D5D8B017_36629_1.npy,train
528,13243,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_47CDD885_09C13D59_E8C55F1F_33974_1.npy,train
529,4947,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_12_07319F1C_0723879C_9C168D3C_20048_1.npy,train
530,7356,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_7EB48B36_D83B28DB_8DB2D67A_17786_3.npy,train
531,18224,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_6798800D_CFC00D87_265416C6_3200_2.npy,train
532,15372,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_0AE76D33_0AD955B3_A1204661_19505_2.npy,train
533,3724,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_E29B7F88_8A40C4BB_8199D167_28488_2.npy,train
534,2940,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_370131FE_36F31A7E_0F0CE636_31333_3.npy,val
535,3698,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_B580535D_B5723BDD_86CC5561_15526_3.npy,train
536,33600,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_E429FD95_BC5D733B_2B45F6FE_10562_2.npy,train
537,1053,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_25616B86_6F9304C7_B9C49E08_15324_2.npy,train
538,5844,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_470728E1_46F91161_14D860A3_28221_2.npy,train
539,13458,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_261064F2_7041FE33_BA73EA4D_7345_2.npy,train
540,29117,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_07F6A390_07E88C10_9E297CAF_16289_3.npy,train
541,18045,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_1F54FF97_698698D8_88CC2361_34650_2.npy,train
542,1573,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_F041B10D_4005741A_1A3C364F_32716_3.npy,train
543,17901,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_43DD995B_8E0F329C_D840DEDD_31050_3.npy,train
544,37357,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_3F6D89D1_3F5F7251_15F44173_13203_3.npy,train
545,33073,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_DF8E36DD_2F2009CF_6C3A2FF1_28843_2.npy,train
546,33609,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_B8F54AD3_B8E73353_27F7F5F8_24751_2.npy,train
547,41195,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_F3300C61_F321F4E1_F07A1489_34056_2.npy,train
548,18355,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_2440E20E_6E727B4F_B8A41C8F_7048_2.npy,train
549,2211,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_979DB0BE_ED98D228_FF7C99D1_29711_2.npy,train
550,20032,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_DB4CB97C_DB3EA1FC_6B8FDF18_15576_1.npy,train
551,41084,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_0F413738_0F331FB8_0A451FE0_17605_3.npy,train
552,5427,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_14_8B13094D_8B04F1CD_2B93D44B_21330_2.npy,val
553,5083,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_5289D90C_31312E16_FAAB429A_7391_2.npy,val
554,6174,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_06B4BB92_2897D29A_FEF1D489_24872_2.npy,train
555,1060,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_CD2A47F1_E3C43ECD_D1327237_29940_3.npy,val
556,21583,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_6BC4AEB3_B5F647F4_0027E898_31805_1.npy,train
557,1462,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_ED7755D8_ED693E58_A85B1DB7_27220_3.npy,train
558,22051,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_D35C1EE4_D34E0764_25FCE444_18347_2.npy,train
559,23335,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_04892FC1_047B1841_3331E20C_30336_3.npy,train
560,26364,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_51A1BE51_5193A6D1_50F4AF78_19084_2.npy,train
561,17140,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_7FE3A086_7FD58906_C4145447_17301_3.npy,train
562,897,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_C3AF0CF9_C3A0F579_7FBB258F_38811_3.npy,train
563,1481,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_952B895A_D522E2D7_B13679A6_32783_1.npy,train
564,4234,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_8A8B34A9_8A7D1D29_7903BDAD_3883_2.npy,val
565,24191,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_80655B9E_B3159353_39C3B9D4_10446_2.npy,train
566,11728,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_834BC81D_CD7D615E_2B7E51AB_28907_2.npy,train
567,37493,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_146DED56_8DAF107B_8632BDF9_33370_2.npy,train
568,9818,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_53CE3A84_FC2E8A56_42679E29_27370_2.npy,train
569,3238,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_90109B88_46BF1341_14B68202_25197_3.npy,train
570,33723,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_1AB8FB55_166DF589_6376186F_31149_3.npy,train
571,23687,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_BD5DE12A_47B39900_4C23BD4A_1408_3.npy,train
572,3007,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_F7FEB482_1A9385D4_1EACCF89_19527_2.npy,train
573,25417,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_F2EBD1D9_F2DDBA59_BD73BADC_23703_1.npy,train
574,12035,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_2C3BE180_766D7AC1_C09F1B46_12277_3.npy,train
575,34083,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_1CEB2A72_1CDD12F2_69E4C7B2_24740_3.npy,train
576,10040,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_C2A82944_C29A11C4_B576A8EC_24277_3.npy,train
577,178,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_1EF1F825_1EE3E0A5_CFE6E9C6_13912_1.npy,val
578,957,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_6CC440AD_B6F5D9EE_012776B1_16331_3.npy,train
579,5039,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_832CB7EA_831EA06A_D84E7E4E_21822_2.npy,train
580,15736,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_37FE32FC_822FCC3D_CC61657E_22838_3.npy,train
581,15602,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_663635F1_B067CF32_FA996BFC_13065_2.npy,train
582,20696,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_80D2CDFA_CB04673B_15366500_13326_1.npy,train
583,23735,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_FBF6D897_FBE8C117_906D0A01_22677_3.npy,train
584,370,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_6FB6B289_49C48E9C_C6C172D4_33379_3.npy,train
585,38903,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_566FD7ED_5661C06D_349CECD2_31389_3.npy,train
586,30001,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_6_6578331F_A45E9709_1A0F872A_8959_1.npy,train
587,10246,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_D60391D1_A4A11B24_95A6B720_3573_1.npy,train
588,6276,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_E50DD31C_E4FFBB9C_997BB3F6_19047_2.npy,train
589,5130,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_CE58BE62_E6714B3E_BF88B020_19529_3.npy,train
590,5698,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_F695AC9B_48844343_D7813C42_26185_2.npy,train
591,5163,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_6DF94C9D_2DBE7D82_92E90BED_16560_3.npy,train
592,18709,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_17_55D7FBD1_A0099512_EA3B39F5_7844_1.npy,train
593,1016,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_8CD0505C_1AA3033E_A4D9B29F_24839_2.npy,train
594,1966,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_740A9F38_BE3C3879_1C3D293C_32060_3.npy,train
595,1933,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_3A368992_624DC4A7_850BAADB_16688_2.npy,val
596,3211,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_CE42F68D_18748FCE_62A6346F_18214_2.npy,train
597,247,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_911B570E_1EB9FF15_7941283A_21964_2.npy,train
598,2945,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_9D3BB87D_E76D51BE_319F4CD5_3536_2.npy,train
599,1260,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_FA9EE384_44D07CC5_8F021606_29933_3.npy,train
600,13977,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_03698AC6_4D9B2407_97CD135F_29441_3.npy,train
601,2362,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_CCF137AD_1722D0EE_61546A2F_6057_2.npy,val
602,4164,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_AB087081_AAFA5901_26EEFBA6_30933_3.npy,train
603,38331,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_9F58D3F2_5038B7C0_B0C3A73B_14813_3.npy,train
604,2154,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_405774E3_9C20B11C_A53147A4_21872_4.npy,val
605,36975,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_AEB49871_713FF816_55ADA07B_1647_1.npy,train
606,267,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_1BB76DC8_83B4B36E_F619D272_32554_3.npy,val
607,16331,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_52F304A9_9D249DEA_E756372B_20672_2.npy,train
608,803,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_CD5DF7FA_D4E11715_C3129DB3_37807_2.npy,train
609,25992,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_07A19DFB_0793867B_EAC096E4_24752_2.npy,train
610,23025,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_F93A81BA_1770A6D7_392F4097_21926_2.npy,train
611,4387,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_45D30B41_02CB7EDD_52B95A2F_36455_2.npy,train
612,9826,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_74830D78_BEB4A6B9_E6075A1B_32494_3.npy,train
613,33286,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_3D65C016_2F6DE287_C70F30EB_27103_2.npy,train
614,7589,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_2847BD79_5A13ADFB_539C259E_38030_2.npy,train
615,39822,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_D6962C01_D6881481_AFF033F1_19331_4.npy,train
616,37687,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_0DABBCFB_0D9DA57B_08205954_39443_2.npy,train
617,18012,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_3B4A17DE_857BB11F_CFAD4A78_30589_1.npy,train
618,4339,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_7F61C824_A405FB62_D57C7395_22297_3.npy,train
619,14167,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_4524CD01_8F566642_A3F48C1F_3501_3.npy,train
620,10394,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_FE40B915_FE32A195_547D6DA1_6547_1.npy,train
621,139,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_4C671333_9698AC74_E0CAA3E8_2900_2.npy,val
